Clade.age	Number.of.locations
12.3109935746	1
11.2861986821	1
30.8058283445	1
30.7391697052	1
11.5256993585	1
11.0290134371	1
10.9136534166	1
10.3576135076	1
10.2978252409	1
7.96123572007	1
8.73551565233	1
9.15284295667	1
8.98703555057	1
10.3660372025	1
10.1877642101	1
9.43163562017	1
25.9958804796	1
20.2292871279	1
84.4442720423	4
79.1762098712	4
76.5314846772	4
34.383537094	3
34.1134555033	2
33.4055720626	2
22.1574170632	2
20.4601696742	1
17.7625950907	1
7.07381710946	1
5.61220869343	1
32.1276027744	2
28.4811101273	1
20.1210104812	1
7.86423579465	1
20.9397414842	1
19.4055260978	1
18.8378079724	1
33.0786668127	2
29.9876679769	1
2.95706284501	1
20.2354565588	1
79.5658811352	7
69.944657876	6
49.4750763272	6
47.5003874422	5
44.3287995365	3
31.3650355998	3
28.7352623315	1
27.6251435376	1
9.63951364229	1
28.4527056008	3
28.2844189541	3
21.5102793068	2
14.5549754841	1
38.726384941	2
47.3735647704	5
29.7376106035	4
29.3055979017	3
12.037959228	2
11.8234399588	2
10.7529711324	1
12.3608217876	2
10.5938898223	2
47.1197945835	3
31.1820039842	2
19.3405378292	1
15.8286872816	1
10.594093512	1
36.2787216543	2
43.3728047514	2
4.69713905349	1
47.1634596048	4
39.6714067377	3
32.0112931743	3
30.8221956356	2
30.2627817262	2
27.8347998716	1
29.7441236331	2
29.580292663	1
14.5523422238	1
14.3010543201	1
10.962873596	1
10.6118296948	1
8.37071669517	1
9.77942773041	1
8.69478643141	1
8.82102053885	1
7.60976425443	1
10.4916234032	1
8.86364698598	1
10.1619889534	1
31.6757985699	2
28.6463394677	2
27.3400348901	2
20.0036702641	2
9.20394113526	1
8.96367804216	1
8.60795612419	1
33.9560623738	1
17.2447278823	1
77.9084558887	4
77.2680941876	3
34.2989517722	3
33.0157969558	3
29.3204905426	2
19.0403261514	1
14.1683283246	1
4.08338413873	1
3.96354140344	1
32.5358063423	3
31.3735929434	2
24.2654651011	1
2.95074628037	1
30.2817966807	2
27.7359815707	1
23.9791405979	1
8.14183874426	1
13.2037167065	1
8.91730708819	1
8.87605021255	1
77.3273828733	2
15.5610085945	1
144.284758133	7
89.718116301	6
89.6786718398	6
84.9199344364	6
69.4725592394	6
55.6310929225	6
54.3767415674	5
50.2148489332	4
50.0132491125	4
43.9719045965	3
31.281675297	3
30.7812153721	1
29.60775563	1
13.0542262698	1
28.8604749282	3
23.2468372701	2
27.953825416	2
10.6074129495	1
41.4263517327	2
20.3269562084	4
14.0217998144	2
13.4454402038	2
13.0803979611	1
20.0023020222	3
12.8520841863	2
10.1731696661	2
35.2932057941	2
22.2245233938	1
19.3760344975	1
8.4453374314	1
38.4630865132	2
5.17317887199	1
39.293002843	2
47.9519223398	4
39.8792203426	3
32.2608134038	3
29.0544558608	2
27.5061040323	1
25.0429941853	1
28.9127093393	1
31.0483380711	2
30.4839132544	2
30.3701692101	2
27.7760579478	2
25.158411841	2
10.5989827309	1
9.50712406256	1
7.7886205647	1
12.6684353989	1
11.4463136705	1
10.2963568642	1
9.69536850441	1
8.66992048063	1
8.51627522718	1
7.31500050872	1
9.89335066216	1
9.70326148243	1
8.10996128517	1
10.8744833848	1
7.84517630172	1
25.1471825631	1
18.444665967	1
32.8560673183	3
30.9823826844	3
15.3428940136	2
14.8776504626	2
9.15775075394	1
5.45297971891	1
4.75170867334	1
28.9387471935	3
27.5776522049	2
24.9504281923	1
3.86542039815	1
31.2825851529	2
28.4860932881	1
25.3750413307	1
6.5910948257	1
15.9092147423	1
10.8371432908	1
10.439197631	1
16.8806275067	1
111.527797421	7
73.7308514103	6
72.9888889881	6
68.2788980735	6
36.0198154142	6
35.7440953654	4
33.3113501555	3
27.8906966752	3
23.9190644007	3
21.9004034293	3
18.7513732225	3
15.9094189192	2
16.2680860303	2
10.7975716117	1
9.44396873995	1
25.4143909026	2
26.820669106	2
35.6048435673	5
35.3072254271	5
16.6836303607	4
15.4671957633	3
10.6369136246	2
10.596556661	2
8.96539536566	1
9.94995512723	2
9.91917510845	1
23.1206715487	2
4.93299970948	1
27.5794248589	2
20.5155321889	1
16.4779547994	1
9.8469186559	1
51.0616188207	4
36.8012199814	3
25.9727561303	3
24.6417638985	3
22.2643514017	2
17.6389115341	1
21.9700280691	2
21.9649893981	2
22.8245909289	2
21.2136075889	2
17.1258667702	2
7.09244370007	1
6.83156559977	1
6.46022223735	1
24.0262804171	1
10.7577227601	1
10.6211668278	1
10.2025866554	1
7.44673233805	1
10.4931808358	1
10.4881116089	1
9.75523091854	1
8.06232922833	1
9.66801445591	1
9.69924032013	1
8.62802270928	1
6.08712051713	1
20.1409644543	1
17.8819820307	1
72.9819212576	3
25.774680585	3
25.5289766412	2
24.5225791992	2
13.1479698397	2
11.1301787278	1
10.240642813	1
5.4151555531	1
4.09281705704	1
23.1397987424	2
21.9422345635	1
17.5546500747	1
9.02019153688	1
10.0330370744	1
10.0320411918	1
9.84248153599	1
23.6502665782	1
22.5347679965	2
6.05814047295	1
12.7431364376	1
141.337453472	7
73.921378906	6
73.6023193547	6
68.6453271008	6
45.5999700608	6
44.5384952561	5
40.1824346173	3
26.5455451479	3
24.6929921469	3
22.5306829059	1
24.0083750796	3
23.2536520016	2
21.8608353638	2
13.1304850829	1
11.4246561949	1
34.0061814022	2
36.8387494322	5
23.7944685201	4
12.035475517	2
11.904649254	2
10.5180149058	1
22.6581942239	3
11.1048498702	2
8.88490210312	2
34.9912012314	3
27.224170341	2
16.8460686254	1
15.6538421529	1
9.1097489628	1
27.5147192726	2
25.8981396485	2
5.60267514586	1
37.8185553644	4
34.3441572944	3
25.6213564907	3
25.253574785	2
23.6379845321	2
21.4087037025	1
22.7719657531	2
25.4344700641	2
22.703368928	2
17.1634247466	2
10.8213791156	1
8.5015631459	1
7.12578846727	1
22.7431340905	1
21.9876364473	1
11.2348920807	1
10.8377656091	1
9.48722857526	1
6.62185388567	1
9.26044791281	1
9.71656619601	1
8.65560200085	1
6.33374332065	1
9.06501656839	1
10.3365552252	1
7.68647850593	1
9.2084643446	1
25.9113333524	1
23.0288515064	1
71.6025036179	2
31.0301395299	3
29.3761215613	2
22.2590239046	2
21.9977196074	2
15.2309951769	1
7.84898033933	1
5.65902608895	1
26.2889113298	2
25.3590716725	2
23.7493615483	2
21.5695352411	1
15.022783652	1
8.10926679428	1
9.41183571813	1
8.29947300669	1
6.42894420334	1
3.20279840517	1
23.1054473703	1
16.675058365	1
107.091970832	7
71.0535654775	6
70.3387360002	6
58.9460731796	6
36.3771460467	6
27.2181423774	3
25.1802967137	3
25.0152301956	3
23.7521689669	3
22.6173955725	3
18.3879299987	2
12.1271234663	1
21.7301148826	1
9.51890806758	1
25.0226150313	2
36.0736524753	6
35.4554817175	5
26.6940768905	4
10.6641359336	2
10.1386542771	2
9.61680607737	2
25.2404839847	3
10.2864731161	2
9.42704108673	2
33.1051786668	3
28.7572986961	2
16.6991551087	1
15.6449781929	1
9.39455699995	1
28.3489287449	2
4.71449072033	1
21.1427781963	2
40.1834811393	4
33.6003019916	3
24.8970035621	3
24.1476546113	2
24.0434673475	2
22.3760629355	2
22.2936594579	2
22.1717213576	2
20.6852741406	1
19.4595117383	1
12.6654917145	1
10.2961295988	1
8.87036621043	1
8.57387917402	1
7.93831772938	1
9.82612726406	1
7.52529033305	1
9.67498651624	1
10.6701567863	1
9.57639114326	1
8.83450174653	1
10.4774891408	1
24.1942670568	2
22.7451802135	2
20.025271928	1
9.59125220175	1
8.04753935316	1
25.8912404756	1
19.2332854044	1
68.3754597881	3
33.2664861193	3
30.9382819133	2
30.4767853573	2
21.3767025179	2
18.6816407876	1
14.3650397508	1
7.6933145098	1
7.49544884599	1
28.2591557832	2
27.9068701639	2
26.4555304801	1
18.9095800506	1
6.19543379505	1
8.37160817308	1
8.28481836384	1
8.10437595546	1
2.99500342067	1
25.8436992026	1
16.5229483914	1
103.949834331	7
52.5554122587	6
51.8412879868	6
45.7843374081	6
37.413319308	6
36.7015789524	6
36.349734743	4
33.5011335519	3
27.9491642782	3
25.3565115986	1
25.1535625534	1
9.42088835242	1
23.2468195731	3
22.8700372701	2
13.110454512	2
13.402718937	1
27.7500200938	2
25.373915883	2
35.3259212958	5
23.0852608948	4
10.622196195	2
9.98912330599	2
9.38851781863	1
18.6661045474	3
14.4820808604	2
12.2646297047	2
22.7544722452	2
4.96552714197	1
25.554549439	2
21.3893748978	1
17.9358080237	1
7.42619097388	1
34.9125575698	4
31.015773726	3
25.8286244555	3
23.276791876	2
22.6725190605	2
21.2996458884	1
21.9792238608	2
24.5012855398	2
23.6747245012	2
20.8556454693	2
17.1700371513	2
10.2955952222	1
9.84794199331	1
9.5009515194	1
23.1250141631	1
12.711915497	1
12.4354179604	1
12.3416472403	1
12.3290361359	1
11.5222387791	1
10.2074439935	1
11.6711530193	1
7.59496440008	1
11.2540893288	1
10.78795485	1
8.59346188991	1
7.44731368593	1
21.2859952564	1
17.4702473513	1
50.6538525517	3
25.3352229241	3
25.1933792484	3
24.9077538226	2
16.7498430355	2
16.3498741083	2
12.6519681658	1
5.9193976731	1
5.59679562242	1
18.8059706659	2
17.0514028149	1
3.50613063604	1
23.1072756528	2
21.7246324255	1
12.2626982881	1
6.82108069109	1
12.256854291	1
10.0249737375	1
9.69644549816	1
13.7317928405	1
162.276772079	7
62.0621198092	6
61.2566933723	6
55.4810317386	6
35.6486693946	6
35.4875003262	4
31.3409819493	3
28.0753099313	3
23.1258551176	1
23.0758487034	1
11.0743374233	1
25.727235139	3
20.1060836668	2
24.9725255873	2
13.2870436338	1
26.7439149943	2
30.4926225895	2
5.69325268389	1
34.6890138946	5
27.2280153029	4
15.2213117019	2
13.5141861701	1
12.0119268394	1
25.378385073	3
18.0540798874	2
10.512179871	2
34.2207567841	3
24.8905823865	2
19.2230780265	1
15.9956160891	1
8.49905575167	1
28.219887898	2
47.4149537527	4
40.1862557045	3
26.4935025763	3
24.5803433247	2
24.0188996018	2
23.4049663605	2
23.3604994467	2
20.482869789	1
20.9026140161	2
20.3539526322	1
11.961180679	1
9.97670570718	1
9.90506181541	1
7.85596296973	1
7.83328684629	1
9.95948344629	1
9.64654134572	1
8.78699007358	1
6.79814708666	1
11.5823778581	1
7.86813670061	1
9.43790954167	1
23.6207435094	2
19.6071813972	2
10.6749580636	1
10.0446251013	1
8.97178429156	1
26.0168546365	1
17.276201514	1
61.8036588347	3
29.1662499999	3
28.3131050634	3
26.1639378175	2
19.9116764604	2
16.4734804603	1
12.2355998189	1
6.69359011233	1
6.64731524005	1
22.7531061434	2
18.7942376476	1
3.76284472991	1
20.9265172707	2
18.6851794232	1
13.4010843427	1
5.71660712391	1
12.2739009511	1
11.4876799787	1
11.2224887743	1
14.9068038067	1
73.7348607096	7
56.530438377	6
55.0208113149	6
53.4027608502	6
46.3040240444	6
32.8253674853	6
32.4177839598	4
29.0725419186	3
22.2928583476	3
21.8200655056	3
20.2028726645	1
9.51796501989	1
19.4374259175	3
19.1035995305	3
13.5160593869	2
11.7033868288	1
26.2743985269	2
23.8083602527	2
32.8022341813	5
32.5299624486	5
19.4152191425	4
19.0011210625	3
13.0356332549	2
10.8617701352	2
10.1427343445	2
10.0412761688	2
9.70193905784	2
25.3513177303	2
5.72138917663	1
26.2732005793	2
20.1025329225	1
15.8398626344	1
7.47873635804	1
27.1183734404	4
25.0903897666	3
21.6132213405	3
21.0651257981	2
19.6717585905	1
20.7636710607	2
20.1546676962	2
21.4693398749	2
20.0420416619	2
17.6939737416	2
14.2834466708	1
13.0783371584	1
11.3735521266	1
21.0765496939	1
18.6919689613	1
11.5940424811	1
10.2856296014	1
9.98080513488	1
9.47412373777	1
7.38088900761	1
6.79939942493	1
9.33880810112	1
9.01968480197	1
8.40766987604	1
10.8464715377	1
7.46191906659	1
9.26781364129	1
21.4967099583	1
18.927638749	1
23.9139571452	3
21.7160907466	2
19.1557710126	2
19.0543368974	1
6.39419418646	1
3.99805108734	1
22.4316292005	3
20.3832641676	2
19.0159367959	1
14.9109904328	1
6.64836487392	1
10.5956427437	1
9.81661066423	1
9.09542068175	1
21.7561140046	3
19.8989411344	1
20.230320123	2
3.43201854279	1
16.1489197301	1
79.9281786118	7
69.3587620429	7
68.5364968748	7
65.5450795393	6
55.7775481998	6
33.846552645	6
33.6223972846	4
30.123518501	3
22.4423421335	3
21.3249524575	1
20.7103672205	1
9.26907497267	1
20.7313396423	3
19.9457962277	3
14.6007943268	2
11.0188741975	1
22.6388768412	2
22.5596879278	2
30.9077324855	5
30.8966808838	4
23.3540296677	4
10.9777916125	2
9.0246790548	2
8.16851896217	2
21.7908020295	3
10.9142828514	2
9.00677520569	1
28.2110168664	2
20.3726239083	1
16.6612606689	1
10.2767748311	1
23.5334935497	2
5.01989183921	1
36.8181407375	4
31.6990219636	3
24.9926663177	3
24.4530426042	2
21.9086594668	2
21.0666141108	1
17.6932496518	1
24.1732203581	2
23.0446186776	2
21.6892413799	2
21.1972681634	2
16.1407522082	2
9.12146343646	1
6.82180354487	1
5.47932767379	1
11.1921512002	1
11.0714131299	1
9.50157256424	1
9.42169454004	1
8.62201075769	1
7.87105429294	1
7.54955590721	1
9.15733024563	1
6.31039945853	1
9.43219836523	1
9.29461120018	1
8.01022161128	1
23.1307109139	1
20.733042734	1
25.1999619709	1
27.0868129405	3
26.5332342335	3
26.5170392593	2
22.3821430692	2
21.4588453271	2
21.207836951	1
6.43314187782	1
4.08351261461	1
3.98823309172	1
24.8060644586	2
24.0448011979	2
20.756903109	1
16.3643624605	1
7.58329790808	1
11.9461530071	1
11.0755174845	1
8.30108024675	1
22.4413097623	1
72.5067465551	7
62.3583933583	6
62.1344339444	6
54.7859185336	6
36.3635840497	6
32.8782697885	3
23.1361439445	3
21.0307464299	1
20.7884092891	1
9.11914929713	1
22.5019435483	3
20.1833886239	2
21.1857832184	2
9.60970286119	1
30.1771487372	2
36.033744074	6
34.7329066277	5
34.5704360027	5
21.0753648631	4
19.5321631808	3
12.7502841154	2
11.6999626801	2
11.6842756568	1
10.7590901708	2
9.13225714573	1
24.6438506935	2
31.5336636099	2
20.3730853594	1
17.173146666	1
6.63481712538	1
30.5777889448	2
4.96945877299	1
46.6160693601	4
40.301223482	3
26.091625873	3
25.5269482751	2
21.5859477969	2
20.6781219882	1
18.7218891643	2
14.7843101818	1
25.210153101	2
23.3426684988	2
19.7634612214	2
11.0272063998	1
8.46866505563	1
8.26550035823	1
23.7189213372	1
13.237238467	1
12.3289522604	1
11.3108179231	1
9.87712127877	1
9.42717495765	1
8.70482700496	1
6.40620580139	1
8.41736194295	1
7.38325912413	1
11.6325734278	1
10.9535014038	1
7.28621251854	1
20.9342423219	1
18.8365004357	1
22.9929312416	3
22.8331334252	3
11.6326537675	2
11.5684889873	1
11.310558932	1
5.32475429511	1
4.92213654142	1
22.0626485179	2
21.2719265186	2
19.4011860983	2
16.0738979951	1
13.2870529346	1
6.77325294446	1
11.1120570402	1
10.7064657525	1
7.49514812616	1
20.1576531789	1
3.58548211393	1
62.2606548155	2
15.706662532	1
63.8296353563	7
63.3550157014	6
63.3509659112	6
59.0017063943	6
41.3101230901	6
37.681251765	5
37.6101517272	5
37.1985047315	4
29.574111512	3
27.2861966424	3
25.7436792299	1
26.9777413218	3
24.2023934177	3
23.7392313754	3
21.700315183	2
10.8972780824	1
10.1757465622	1
28.0809139364	2
27.5585265288	4
12.7932202099	2
12.1167693601	1
9.06675987836	1
25.437323166	3
12.1672047438	2
10.5219033084	1
31.7033578254	2
5.0293619539	1
24.569837934	2
17.0809141157	1
16.1870382086	1
6.50108713006	1
25.8919171057	2
34.0485697071	4
27.2169280113	3
23.4653409581	3
23.1718635064	3
22.2854879921	2
19.1943423369	1
16.1356732976	2
14.158055386	2
21.7812645638	2
21.3539046071	2
19.2911247098	2
16.5499157813	2
8.04099544285	1
7.55256586704	1
7.4911683218	1
12.5720062374	1
11.5119874158	1
9.1720695597	1
8.08003040188	1
7.82710675203	1
7.61871332954	1
8.65630073065	1
6.67065190367	1
12.2290013506	1
10.30929923	1
9.66433092132	1
8.19937302095	1
17.7341042981	1
16.8092323789	1
25.7676898902	3
24.4077401765	2
12.5832430364	2
10.3882660877	1
7.87316917176	1
4.28710070783	1
4.21855162188	1
21.4728248193	1
24.765357725	3
23.9262575055	2
23.1871255569	1
15.5182165777	1
6.12180093182	1
9.71089363869	1
8.78114336915	1
8.69641762891	1
24.6665199063	2
3.15970354376	1
62.4522869116	2
12.9449161814	1
129.537166032	7
84.5701866531	6
83.5292363324	6
80.8495665707	6
70.1049307461	6
45.4038062229	6
42.6701601903	3
28.2685817593	3
27.6835405794	3
26.5870017379	1
25.7130180501	3
21.5586006041	2
25.1369541116	2
11.4446085385	1
9.53926001959	1
37.2727830817	2
36.4220845948	6
34.7799360391	6
33.8512997463	5
27.6037092853	4
16.7395320657	2
10.4165274291	2
8.86134371115	2
26.5560132645	3
11.8734574256	2
11.1530728794	1
28.426638096	2
25.4594372746	2
5.65624162527	1
29.9893035859	2
18.1152335509	1
16.5187342798	1
8.83990369291	1
46.0762430399	4
37.8637832698	3
29.8394877493	3
26.9999594064	3
26.5137253993	3
25.7694170477	2
19.9410886988	1
25.6739268478	2
16.8868653274	1
23.8662166233	2
21.4703700366	2
13.6262660241	1
11.0249394986	1
10.9289937962	1
26.2876405647	1
12.1823607924	1
10.873164531	1
10.43380337	1
10.2848488278	1
9.37166138058	1
7.02978207246	1
9.34028623438	1
6.85494608677	1
8.5532541317	1
11.2681908843	1
7.74492986132	1
10.2738061932	1
25.1916513842	1
17.3469902566	1
28.5633961971	3
28.3408311957	3
25.5748808763	2
19.4468905078	2
18.3490564034	2
9.77945072311	1
4.19115991309	1
3.84123909152	1
21.1460806186	1
27.5547024992	2
3.27389463625	1
27.1708411757	2
25.9337444597	1
23.3297958392	1
9.49647069209	1
14.1099204209	1
12.0026777592	1
8.70699918636	1
13.5431129839	1
70.1756466538	7
65.674060302	6
35.7836909107	6
34.9602815792	5
26.1375042742	3
23.8486792342	3
23.3778806259	1
22.2033743376	1
10.0554135923	1
22.7417640993	3
22.3126009426	3
18.771662624	2
10.7984770817	1
22.9914973019	2
32.1469095717	5
30.2517888894	4
24.7407597051	4
23.2473458471	3
13.29478032	2
13.1730590003	2
13.1555423013	1
9.56584509986	2
8.64634292487	2
25.6156260712	2
17.938487065	1
17.5082967989	1
9.6424306775	1
23.6602970513	2
4.62717616398	1
29.3293732453	2
43.0023490181	4
37.3515091398	3
26.9738936731	3
24.6952113107	2
23.8293577167	2
23.2937115407	2
21.245005805	1
18.6899447535	2
22.496343093	1
22.4116139044	1
11.109136378	1
9.61460706283	1
8.01413582258	1
6.44614782201	1
10.9662082771	1
8.77294637269	1
8.43579238089	1
10.1155777077	1
10.0095287792	1
9.42501335164	1
8.74453231296	1
9.14796519623	1
22.7498127779	2
20.3597312342	2
14.4560087685	1
9.00451360576	1
6.79624728329	1
27.3265403459	1
22.802564651	1
68.867945098	4
23.9412449359	3
23.6559543922	3
15.9154374314	2
14.1980112552	1
11.0012167505	1
5.21306303646	1
5.20773036978	1
22.9507709592	2
22.5656258755	1
23.5207907483	2
23.3967410541	2
22.1616279901	1
17.1046268428	1
7.21448714619	1
12.6554437986	1
12.6286926551	1
11.3703533915	1
4.50906340168	1
67.1290523693	3
67.1135357757	2
17.1108369526	1
95.3498119506	7
88.3375046192	7
67.6542818243	6
35.8339743176	6
35.8017302601	5
31.562402627	3
23.6614955563	3
22.800746618	1
9.56440999149	1
22.8484394244	3
21.2548180051	3
17.7314600548	2
20.2316262744	2
13.7406882175	1
28.4338435418	2
35.4514386856	4
33.3292646547	2
23.117125073	1
18.1750141603	1
7.30252736036	1
35.047672989	3
26.1307797716	2
26.1385904908	2
6.36604391784	1
21.7061390274	4
13.302657136	2
12.1116429802	2
8.78570274241	1
21.2105349093	3
10.6133193199	2
10.4505338242	2
38.7524567119	4
32.3399161299	3
23.5897088878	3
23.1781723469	3
22.4710905961	2
21.0262032876	2
19.4766599882	1
17.4403551483	1
21.9752072039	2
21.2084476588	2
16.9341452967	2
12.5537937546	1
11.1708509551	1
9.62230544198	1
23.494103142	1
11.0087140298	1
10.7628670747	1
10.5990338792	1
9.6663425572	1
7.49756050712	1
9.85790115611	1
9.653267369	1
9.61872438261	1
8.2504178471	1
10.567631483	1
9.55398996279	1
9.36461323605	1
20.4643354912	1
17.2221466068	1
87.2847454115	3
86.5248818552	2
14.8754937198	1
26.5135360849	3
25.3431491847	2
24.883650625	2
19.6137198247	2
16.4066319131	1
13.9019449985	1
5.12058456794	1
4.43655998508	1
23.448364907	2
21.3938482196	1
14.1651931038	1
6.83795043363	1
10.1895002388	1
9.07782797145	1
8.72571305686	1
22.7038330069	1
26.1524710657	2
3.21306453049	1
68.6449483267	7
68.4704600065	7
68.0493487799	7
55.9217662171	6
36.15977766	6
33.1882511613	3
24.6815095584	3
23.7881332466	3
23.4018969487	3
20.7887648763	3
20.2279761925	2
12.4232014368	2
12.8384556809	1
9.63757538207	1
28.3066101968	2
35.2886656606	6
27.1491403313	4
15.9679548464	2
11.9139079857	1
11.461435982	1
25.7318878875	3
11.7273682531	2
10.3221830619	1
35.0991844353	4
28.4433640005	2
17.9084521875	1
16.2763719521	1
9.65455104295	1
34.6284328071	3
29.6631314058	2
29.2427530155	2
4.68201685707	1
42.66507705	4
36.1018737419	3
25.003810091	3
24.1177178532	2
20.9265903127	1
21.2977505509	2
20.1596482792	1
24.7705401063	2
23.5959315711	2
22.8460713604	2
22.3864591582	2
20.060721899	2
8.06205624421	1
6.90861918283	1
6.80154840266	1
10.6114831076	1
10.59813473	1
10.2225116416	1
10.0088643149	1
8.1208347867	1
9.37458637678	1
8.83744609648	1
7.25528800074	1
9.1268256424	1
9.69795448028	1
7.75155232086	1
9.34016370617	1
26.2095543726	1
18.162551548	1
14.2718742759	1
67.2806329353	2
26.9175139174	3
26.2496696583	2
26.0619856167	2
21.2383835737	2
20.9258054607	1
12.3367536578	1
5.1371471525	1
4.65664548215	1
24.2961237992	2
21.2835342607	2
20.9085545381	1
19.7686393314	1
6.37256959985	1
12.9146463908	1
10.538145172	1
9.27882008599	1
4.71970579792	1
22.7812207035	1
77.3657004962	7
76.3144103391	6
76.1089916677	6
75.6532432664	6
59.0796776036	6
43.7042963192	6
43.2486617012	5
38.6980761953	3
30.8647694282	3
30.3768563708	1
29.6491549867	1
9.61459048289	1
25.8000716569	3
19.2028501594	2
24.2126010386	2
14.7451331612	1
33.4646552657	2
42.3204600811	5
40.7696453815	4
30.9717181623	4
11.5861645536	2
9.72068942	1
9.01513602383	1
27.5173463719	3
15.3982752904	2
9.53925587175	1
26.4807032675	2
18.0656606786	1
16.6343987929	1
7.44548167493	1
30.2300118764	2
30.3777399469	2
5.11620153316	1
43.0175781491	4
38.1207962686	3
32.5708351895	3
32.3014559018	3
31.0533931781	2
24.3925650306	1
29.7816400454	2
16.5813834187	1
23.141170373	2
20.6506345553	2
9.79571958607	1
9.64327616216	1
8.38394266802	1
27.4819421547	1
26.7963700158	1
12.5203646475	1
11.6323119932	1
11.3875370856	1
9.98486262197	1
8.60426002359	1
8.49179726541	1
8.20928055723	1
9.6511761465	1
8.22363902016	1
9.50854065504	1
9.04887336197	1
7.32861509196	1
33.3144849318	1
24.3784904139	1
37.4831484143	3
35.6471058604	3
34.3999762614	2
19.6988643244	2
15.9454572656	1
15.2375319539	1
7.66257528001	1
5.32349584748	1
3.6426964483	1
32.910133818	3
30.3279600492	2
26.7346963558	1
24.7089283984	1
7.29191227901	1
14.5009451249	1
10.9763305549	1
10.7695381947	1
29.5917863574	1
17.9002955576	1
98.7319971513	7
74.4239629179	7
72.9128460271	6
64.3528607846	6
43.5698028582	6
42.2686081185	4
34.4444704705	3
28.6090060025	3
28.4426744711	1
27.4434266505	1
9.28928126454	1
27.1251687541	3
22.1390767682	2
26.2312320333	2
17.4767032276	1
27.6168137229	2
27.9866457505	2
42.5701479881	5
29.8258260196	4
10.9517190123	2
9.26834668804	1
10.249393451	2
26.1469294155	3
15.8304992628	2
11.0427893838	2
41.4145210925	3
30.7830999402	2
17.6601324676	1
15.7307071296	1
11.2325988814	1
31.9064441253	2
5.42640242745	1
38.4411891317	4
34.3376663514	3
30.3171481384	3
29.6568623937	3
29.551824556	2
28.3871005461	2
27.3122144009	2
20.8775068966	1
27.1999579738	2
13.1954298364	1
10.7279517152	1
10.0785666365	1
7.13095078009	1
8.6847690868	1
6.16648425106	1
9.42176384284	1
9.37955228225	1
8.47965191361	1
10.4082086691	1
9.78295790639	1
8.50584441228	1
27.3983085909	2
24.1973396626	2
9.91591003281	1
7.71413838343	1
7.711042159	1
27.937142093	1
29.0282733933	1
17.0137435625	1
72.7207054723	3
30.7193596597	3
30.4101536527	2
24.5994356772	2
23.5615735356	1
18.6109184658	1
8.57070879896	1
5.38550216	1
28.8343460577	2
26.4260581186	1
21.4525966511	1
7.17387727382	1
14.4011434932	1
11.8631327927	1
12.0580576539	1
30.3368545787	3
29.9485718612	2
28.2513577672	1
3.95655085581	1
13.1172350407	1
71.3154781186	7
70.2352800979	7
70.1525823417	7
56.3512396173	6
42.4935930359	6
42.2631923124	4
34.982318579	3
30.5741154795	3
27.9422124016	3
25.8975540494	3
22.9355202841	3
22.6639473533	3
18.9337722898	2
11.2223050538	1
9.48438714959	1
29.9393599042	2
40.6902122324	3
28.3050136929	2
19.3289486596	1
16.486288197	1
7.73882245438	1
28.688401139	2
41.5530462863	5
29.6986081232	4
12.0662557719	2
10.3671946801	2
9.8376380336	1
23.3623993506	3
12.6207869248	2
11.1919844206	2
35.9618503486	2
5.21951789545	1
42.4478992991	4
36.3692743292	3
26.8288812812	3
26.130224072	2
24.9363715474	1
25.9442129064	2
22.7422871768	1
25.9435426632	2
24.8334608663	2
21.9847028411	2
8.30484814514	1
6.02857417755	1
5.87344116928	1
22.3784602305	1
21.7967273974	1
12.0733480604	1
11.5375487095	1
11.0754549644	1
8.6191431586	1
7.53155977568	1
10.5033773113	1
10.0351946473	1
9.802663073	1
8.58005465975	1
7.30691581439	1
8.98947618381	1
6.32216830166	1
25.2786212339	1
20.6934108044	1
13.3290878811	1
70.2253318741	2
26.4384821091	3
26.1770107142	3
25.8130884693	3
21.8757107161	2
18.0485371013	1
13.8567788144	1
5.43899944886	1
3.36041566723	1
23.4238837716	2
3.56767798549	1
20.3088907445	1
24.0223167546	2
23.4639397085	1
15.6539872303	1
6.34924727527	1
11.178297436	1
10.9887297538	1
10.2177174999	1
101.978367768	7
81.8467363748	6
47.1119268526	6
44.6600830256	4
38.8367301871	3
35.1743570375	3
34.8540630679	3
28.4389928156	3
27.1446681627	3
19.5163022926	2
13.8807904888	1
34.4641751874	1
9.34491300681	1
34.7957591759	2
30.3116602829	4
11.94179021	2
9.59459871748	2
7.45736266696	2
29.0766121457	3
10.7327090484	2
8.60151940085	2
41.6245383057	4
40.1167594778	3
36.1115346166	2
18.5676760233	1
17.2931028976	1
8.66045272367	1
33.5134711075	2
5.75905864667	1
27.5530767986	2
50.8770645866	4
46.7725677238	3
36.5144573493	3
35.7316425032	3
32.4417646599	3
25.6073208948	2
24.2279349186	2
20.8718239325	1
21.120684625	1
31.6180062146	2
27.9704644882	2
25.2568402068	2
6.84320413605	1
6.79311054019	1
5.78430558925	1
10.4323934843	1
10.2559507494	1
9.4611548334	1
8.73152589907	1
7.55478495818	1
10.2519580951	1
9.55543100696	1
8.51943359398	1
6.0096401622	1
9.77267788834	1
7.98764344972	1
9.22287435333	1
28.0804096961	1
17.1937975286	1
79.5991174161	4
79.5235638329	4
77.2229723541	3
31.7761540865	3
27.286717755	2
25.242038039	2
17.3747602358	1
6.58433169215	1
4.58213137379	1
31.1200696634	3
27.9673239686	2
