Clade.age	Number.of.locations
21.9544774138	1
21.0347373849	1
20.0033854923	1
20.0283465278	1
30.6431962511	2
37.0360735345	2
36.9197034156	1
36.5129160738	1
34.6883071794	1
22.0091836192	1
20.1353580405	1
19.5898000329	1
18.9696506462	1
18.9279720827	1
18.8424320732	1
18.8582106237	1
30.7308825392	1
30.5302042072	1
22.7444686022	1
21.0163521531	1
26.2637830967	1
20.1063624246	1
19.3095503885	1
11.9242996756	1
11.7494876118	1
24.9472663767	1
24.481013645	1
7.74241221512	1
30.9930873385	1
28.3400524299	2
28.0343036671	1
26.0800889116	1
22.8952510459	1
25.8872340736	1
24.1256974968	1
21.5403997031	1
19.7533833521	1
23.514734143	1
21.594160774	1
20.5723729063	1
30.5406366252	2
11.8283721423	1
61.2923904768	3
41.8122543577	2
25.3801336642	1
40.1543009849	2
29.6277502239	1
29.4393805879	1
19.9764480027	1
19.8030761829	1
23.0793493631	1
9.60673895552	1
7.89330591314	1
66.4568669115	2
61.1206930436	2
36.3214711979	1
35.5204358163	1
32.7912713761	1
19.3982391468	1
3.64171659964	1
50.9763626213	1
28.8456010172	1
66.4634080423	2
71.9167190126	3
71.4266546055	3
71.3905547114	3
64.9712652796	3
43.5193478953	3
40.4705874904	3
40.4556826941	3
30.3149116695	2
29.180671844	1
28.8702563101	1
25.2646492115	1
26.4043073667	1
25.7598178868	1
26.3465272322	1
25.0724710836	1
20.4222022048	1
21.8855905197	1
28.790019139	2
39.0281466544	3
37.4695004156	3
37.3844306443	2
35.3334692225	1
28.1003473011	1
28.0581505116	1
23.4265183986	1
27.0582311983	1
18.7708274469	1
18.3473352412	1
25.1222794998	1
35.2693093591	2
31.0259747382	1
28.1840428974	1
25.7723857361	1
30.7306837905	1
26.4923203473	1
25.1669469511	1
17.0116681048	1
15.2518769525	1
16.4585615569	1
15.7499492566	1
25.1617044652	1
5.5091812255	1
36.3295961456	2
32.5276962008	1
32.4829055802	1
28.113879301	1
25.71242869	1
30.0658444459	2
26.1527402849	1
25.2270543513	1
28.8439829988	1
28.3681227435	1
26.2102241485	1
28.8973443743	1
14.0157211884	1
44.5169288298	1
42.5110689248	1
38.0390969912	1
25.0450411162	1
5.78753948807	1
71.3007385994	2
71.7328400968	3
71.3776546385	3
71.3189679018	2
59.1770266142	1
25.4606896029	1
42.4683804386	2
41.2000968078	1
19.27261833	1
25.1925850204	1
6.91454848887	1
5.17634856911	1
35.1908094538	1
33.0522070469	1
23.2192395079	1
16.7344955198	1
71.4106781852	1
49.4439533664	3
49.3982290673	3
49.2701580244	3
49.1760105195	3
47.6695581988	3
31.0978705833	3
27.4281142868	3
24.3620903723	2
23.1512022149	1
18.5652926837	1
22.920706784	1
19.3226582607	1
18.5758071161	1
19.2682873048	1
18.6215485495	1
17.990422331	1
18.4603658841	1
23.995653315	2
26.5456145771	3
26.4884554831	3
26.3679255755	2
24.6296834386	1
19.0797287829	1
18.830446093	1
17.4016154826	1
19.0625672566	1
18.9286944387	1
18.7580616149	1
18.6863550915	1
25.480061338	2
22.5900853164	1
18.8272354388	1
18.720058897	1
15.6049782268	1
18.7855911194	1
18.7739733957	1
18.7266844991	1
12.791399995	1
11.8945772795	1
12.4099815734	1
11.3044016211	1
5.97167559891	1
21.7145149034	2
21.6416779654	1
19.2954338789	1
19.1077478786	1
18.4847887849	1
14.5304318864	1
19.101641267	1
18.6792989197	1
20.6112079374	1
19.8810365362	1
19.1597991185	1
26.1838024748	2
20.075410372	1
6.49574625937	1
39.434205966	1
18.8021006711	1
49.267569502	3
49.1839705044	3
49.1789357524	2
21.3817443934	1
19.8329257901	1
18.7643520898	1
13.2065106606	1
6.08065920471	1
24.9098501236	2
24.1475624553	2
18.7419312345	1
21.3416020213	1
21.2580872203	1
16.1653595547	1
12.336371838	1
19.3788790404	1
3.22117362559	1
2.79734599464	1
49.2139098029	1
44.7220204122	3
41.5647920529	3
29.8233973364	3
26.2758483058	3
22.0458476665	2
20.9357282079	2
19.6888907935	1
17.8244986256	1
19.0927990576	1
17.4038847671	1
17.2553716879	1
16.4762631541	1
16.088755085	1
15.8380533579	1
15.7401183617	1
25.9611397251	3
25.7740830491	3
24.6214172037	3
24.068795923	2
22.6689349283	1
18.1102401977	1
18.0543570642	1
18.0102855895	1
17.1004312863	1
15.911437817	1
15.8683955005	1
15.7986264859	1
23.2023737271	2
20.9155763623	1
17.557152199	1
17.4651874163	1
17.4033795254	1
17.1043217023	1
16.8183553764	1
16.5123775872	1
11.6246030759	1
11.4228921451	1
10.7964776291	1
10.5716730306	1
5.33399871051	1
20.7589304405	2
20.2312105985	2
19.628159243	1
19.5181293027	1
17.3111447912	1
17.5354185378	1
20.0920112076	2
17.0959459322	1
16.6170035921	1
17.8057075167	1
16.7669596273	1
17.7163386474	1
3.51722096355	1
44.4845462241	3
44.3721729615	2
44.3517600972	2
44.307736473	2
44.3067275048	2
18.9625468906	1
17.3561603164	1
17.0022153973	1
11.5330533748	1
3.74968719727	1
44.3005455153	1
44.2973026662	2
40.3607139069	1
25.6363975748	1
26.2763692432	2
21.9263907948	1
17.8510132182	1
18.6998177197	1
6.61392525101	1
6.54868651256	1
20.8420918912	1
20.8167751031	1
16.9857394835	1
11.1769711846	1
48.7631939441	3
48.7077187381	3
48.706162866	3
48.7049893381	3
47.1513633796	3
29.6894268942	3
25.963811131	3
25.9281869078	3
25.5214051249	2
23.5480435087	1
23.4532289975	1
18.4054168732	1
20.4418519322	1
19.8482043952	1
19.5615580765	1
20.1282411949	1
19.0895836493	1
18.7779222008	1
24.6360188951	2
25.1008628396	3
23.9742175734	3
21.2048578104	1
19.2429124491	1
19.0223020365	1
19.9156247505	1
18.7391487646	1
18.4465159746	1
18.4326838037	1
12.4367637157	1
6.85446798981	1
10.9763677279	1
10.3495733755	1
5.34087158223	1
23.7813707863	3
22.7893508421	2
22.6668186505	2
21.6971506459	1
20.7602012601	1
18.7790912711	1
19.4768569796	1
21.4076820669	1
18.4288197537	1
18.3350994111	1
18.8360716457	1
17.6868674804	1
21.4951253667	1
25.5808548257	2
24.3376141011	1
19.6466935544	1
18.8586764034	1
18.4389592106	1
18.438752567	1
18.3370862025	1
13.7429857043	1
18.8682030198	1
4.85258480874	1
48.7049697561	1
19.4122418775	1
19.1733549355	1
9.64374634903	1
4.30796887827	1
18.7081110126	1
39.4287708078	1
27.7407582371	1
48.7044464788	2
30.4309656662	2
27.8566916724	1
23.5483456465	1
19.3267884234	1
5.00980851289	1
4.37769063112	1
22.9325458466	1
19.888848956	1
12.1861880479	1
13.6450641763	1
48.7094325114	1
48.7046141605	1
57.5539455222	3
53.6230447369	3
52.8980245761	3
52.5739955404	3
50.2204862701	3
35.5466077309	3
31.8855331844	3
31.4880023914	3
30.8775082929	3
30.3218112288	3
26.4761904263	2
24.3720281176	1
24.3387990543	1
18.9882613467	1
21.3320773579	1
19.6442915532	1
18.4516679211	1
19.0964145934	1
18.4471292426	1
18.812210334	1
26.4701141411	2
29.7649860339	2
28.7631739234	2
23.0901504198	1
22.8821316431	1
22.3250181126	1
20.2173547739	1
19.9198245185	1
13.962168055	1
13.8559792788	1
12.6472331154	1
10.8775590279	1
19.8885265546	1
5.06219610999	1
21.8634353236	1
28.2740331762	2
22.6223788513	1
20.9738419638	1
19.7414515433	1
15.3029711451	1
26.7645263566	2
22.6276425533	1
21.7924170143	1
19.0734130456	1
18.8248261764	1
18.6588514209	1
24.3886611779	1
28.5730350619	1
22.4161737648	1
21.3458079075	1
19.2477602912	1
21.074471461	1
20.6352686271	1
19.7374462363	1
17.2806597239	1
8.35357020203	1
52.2352195146	2
50.3987525131	2
21.0063068614	1
20.2084104236	1
19.5342205387	1
8.52839479966	1
3.69942848698	1
52.6056245305	2
46.6215472203	1
30.8827867563	1
56.1695858454	3
37.4185411548	2
26.717122311	1
29.2653482944	2
25.8737445155	1
23.5028039889	1
13.5270922049	1
11.6902708845	1
19.3043011244	1
6.68820722309	1
4.60943854348	1
54.9260502493	3
51.21004703	3
36.6369033593	3
29.2271641247	3
28.5683331405	3
28.1227450658	2
27.8381533275	2
27.8017676731	2
27.4775431682	2
25.7052315286	2
24.7536915846	1
23.0835785315	1
18.5221014917	1
20.4805732339	1
19.7095132106	1
18.8696657702	1
18.221449752	1
17.6687246265	1
17.8969878998	1
19.8716240096	2
22.5105544209	1
20.3318850403	1
19.3440279586	1
18.4914490781	1
17.8864986492	1
18.2202106036	1
18.1877409835	1
18.062496525	1
15.7471590426	1
11.9414743856	1
13.2702499336	1
11.6549924609	1
5.81881838195	1
22.0619846127	2
21.3365148936	2
20.5557552364	1
20.3296327726	1
18.3030051035	1
18.0424427012	1
20.1129814021	2
17.9142273346	1
16.0171569122	1
20.0207587059	1
19.0597864783	1
23.4511044648	1
19.479922235	1
18.6569527813	1
18.5567797328	1
18.1797507161	1
18.6426126913	1
18.0088837487	1
15.5265587911	1
7.89656281666	1
52.9248404162	3
52.166522389	2
50.4281489829	2
49.9775655165	2
22.7111326874	1
18.8782006435	1
18.6253680617	1
10.5743862065	1
6.97223909794	1
50.1958456634	1
52.0061586099	1
45.8331137693	1
19.8472996078	1
50.5131718341	3
30.5773690971	2
28.3891178904	1
19.304378542	1
19.2251073097	1
5.89613369369	1
5.68952153583	1
26.6542581721	1
25.6216400862	1
18.527967178	1
18.016905264	1
58.9555881706	3
53.7688571022	3
53.031471933	3
52.9115495528	3
52.766994006	3
52.4333018516	3
43.533011799	3
32.0260790466	3
26.0223659471	3
25.1653900863	2
23.567416348	2
21.3876580041	1
19.1424288446	1
21.3397998361	1
19.3298961689	1
19.2973353858	1
18.8691579866	1
19.1184271405	1
18.2433325054	1
18.1866994909	1
22.7519118921	2
21.2467741952	1
18.1831113858	1
20.5545976253	1
18.7013236573	1
18.2687953825	1
18.2686627148	1
12.9826899384	1
12.7880638246	1
11.7350827796	1
9.7541375418	1
6.44876448807	1
24.4535660771	3
23.4877124406	1
22.1093242124	1
18.8337529614	1
18.6235093812	1
18.1852272888	1
16.6813990493	1
18.7836022187	1
18.7072894066	1
18.3067969631	1
19.2284495175	1
23.755764805	3
22.1441586974	2
21.3130888556	1
20.1038222571	1
18.2288293217	1
20.0386986625	1
18.2763394692	1
20.1554074298	1
18.2756320948	1
19.2717462972	2
18.2636983367	1
18.9508100134	2
18.6051124616	1
23.5681700422	2
3.91505162905	1
52.5309320529	2
35.7541982887	1
19.6750175949	1
52.0618206248	2
25.6792997913	1
24.416147061	1
21.3590476537	1
18.1870492866	1
5.30914731897	1
29.5473815103	2
26.635399464	1
18.2486929018	1
18.4622713725	1
4.08841804396	1
3.97566619066	1
27.3919082039	1
26.8627585036	1
18.2140965507	1
18.1830775566	1
64.2539322696	3
63.3535711539	3
62.4067213007	3
52.101816007	3
39.0407517826	3
32.440434893	3
29.7039637532	2
29.4759823161	2
24.3580667924	1
23.6770429302	1
21.8615484796	1
20.2093460548	1
20.0480152901	1
19.920493187	1
19.2830273123	1
18.8712439157	1
18.7936818074	1
31.8603350724	3
31.6171867402	3
30.9283312352	2
30.6546862827	1
27.4015887765	1
20.5964931763	1
18.9668296446	1
20.0283155369	1
19.4982687977	1
19.0600771938	1
19.0584017773	1
18.9041833512	1
29.7638446123	1
22.1526556951	1
19.9888110691	1
18.9811234951	1
20.0186693565	1
19.6136864346	1
15.9468248536	1
15.7565477092	1
13.8263863512	1
12.0747186613	1
19.6220954596	1
4.94999428032	1
23.3019263409	1
27.9957382138	2
23.1722526705	1
19.7392885809	1
22.6795888746	1
20.1973234337	1
25.9236951711	2
19.6009654666	1
19.3584093889	1
20.9759711176	2
20.3893370653	1
19.8349193743	1
18.8571113546	1
12.1377231635	1
62.363045224	3
62.3448825761	3
59.6490416695	3
35.7333633476	2
27.3764191977	1
22.4424791982	1
21.8520954582	1
6.71500535192	1
5.28192028479	1
29.4571030699	1
29.3601880262	1
19.420804184	1
19.6112603583	1
63.1520149915	2
62.5844345624	2
23.4459823728	1
20.1411501318	1
19.2465605857	1
15.0397041325	1
3.93219870543	1
55.9518627305	1
26.7644539761	1
70.9975795837	3
43.1495915892	3
34.972374232	3
34.9575681919	2
29.1548337694	2
27.0500734503	2
24.9707882177	1
22.2542791423	1
24.6376854972	1
20.9651850356	1
18.5646861495	1
17.5598868124	1
20.596813699	1
19.3054891184	1
19.9886579722	1
18.2960951528	1
31.2835245254	3
29.9009977124	3
29.3172546228	3
24.8110803325	1
20.5821931465	1
20.494982293	1
19.4343061627	1
19.1462553713	1
18.5432846169	1
18.2531698905	1
18.9196202131	1
25.7715437796	2
27.3569727533	2
25.4162109696	2
22.2355108042	1
20.5124105625	1
21.8924790587	1
19.7247804691	1
22.9539073875	1
22.2672402192	1
21.3061273804	1
20.6169290037	1
19.2323238038	1
21.7510644389	1
20.4198828095	1
17.9820634873	1
17.8515842374	1
20.1432833238	1
19.0322028695	1
18.1777237167	1
11.5768840481	1
8.92550423636	1
10.2599536272	1
9.68202644257	1
5.76714455402	1
64.2757650456	3
53.627792525	3
53.4846428432	2
51.3360167248	2
24.6324119126	1
21.6427745433	1
19.076703172	1
17.9699364656	1
7.04487327696	1
52.7041798436	3
52.0869787259	2
51.9742914655	2
47.1712494827	1
20.2816241881	1
51.5155761669	2
31.7437733043	2
28.4516326758	1
18.0437514276	1
16.0669669361	1
3.8712095403	1
2.55798592684	1
26.3786317144	1
24.5646177799	1
19.5164106323	1
17.9869025001	1
7.54035626945	1
83.4563120945	3
44.1763780772	3
36.5586592378	3
36.196220525	3
32.0237296308	2
31.7779611198	1
30.1766527201	1
28.8731863352	1
25.1263691631	1
26.643799942	1
21.6543747887	1
20.434233471	1
24.4150416247	1
21.0711059956	1
18.0437739653	1
34.1678190132	3
33.5669721973	3
31.925470466	2
29.6130082789	1
24.4696557698	1
22.9326314067	1
21.8579570738	1
19.0320178482	1
22.079532837	1
18.6735130079	1
21.0097131824	1
29.8015734186	2
29.6263683653	2
29.5619413905	1
27.6260928377	1
24.1505951146	1
27.0875887491	1
15.4695541247	1
24.2188813526	1
23.0861625245	1
24.2636260651	1
22.4145373318	1
36.5425606454	1
29.3470667971	1
27.3526904765	1
23.1000677468	1
20.231067725	1
14.80289095	1
13.849746109	1
13.6891093398	1
11.0906119746	1
17.5984956771	1
5.22453787607	1
25.0925579613	1
24.1140998204	1
29.9678547946	1
60.6297901512	3
54.3849086137	3
53.4803671439	3
52.4648043634	3
50.0783862888	2
24.3721325349	1
23.5156962721	1
23.3544156243	1
12.5027449054	1
3.35822325667	1
52.1971997072	3
31.7143332933	2
30.0731444632	2
18.2487472002	1
24.3805663688	1
22.8876714626	1
18.2365817453	1
16.8071662598	1
22.9170814645	1
7.38078876172	1
7.1954215064	1
51.1390748771	2
46.0701249459	1
26.102786755	1
50.4704375083	2
8.25126744476	1
80.45305387	3
38.9524491019	3
32.1798055425	3
27.7054779251	2
26.9053461277	1
25.1914169449	1
18.4504417307	1
21.3389674895	1
20.8501678546	1
18.4247556197	1
21.160454409	1
18.3572473719	1
18.981950089	1
26.5841249804	2
31.7837394931	3
28.3996216971	3
27.6741940153	1
22.6660230744	1
22.3815557138	1
19.2810470379	1
19.1234348472	1
18.652526187	1
18.4980341024	1
20.5267922772	1
27.9951980619	3
27.404798627	3
26.9233391946	3
24.873249252	1
23.8042409669	1
22.1863772807	1
21.6425061096	1
19.8243166032	1
19.2740885347	1
18.6705451386	1
18.3369619363	1
21.4100457036	1
15.474348217	1
5.20485321589	1
24.1122264175	2
27.7175640975	2
23.5158609351	1
22.4370481665	1
20.1246056566	1
19.307487322	1
27.4994769152	2
18.5906775783	1
18.4152806819	1
21.7344350408	1
20.7810786772	1
20.6344867036	1
20.427261764	1
50.7406102966	3
42.7026693852	3
27.772935172	1
18.5679108641	1
18.3652245243	1
21.361277887	1
7.48935631083	1
42.4691862926	3
40.5245921742	2
32.116096667	1
18.6587781756	1
39.7690037018	2
39.2984929388	2
38.6526188433	2
40.6972012887	3
30.3535037139	2
27.8036053563	1
22.2696447339	1
21.8991725121	1
8.04287359059	1
5.61936279734	1
27.1491532158	1
27.1029027177	1
19.3737242993	1
17.1667736428	1
22.9364702575	1
68.3389727619	3
42.6616333001	3
33.3618865837	3
32.8185249692	3
30.7443660655	3
29.9488767166	3
27.5674702779	2
26.166051445	1
26.158353286	1
20.4417827267	1
20.783147246	1
19.1443333101	1
17.505902254	1
18.2188845518	1
17.7419345923	1
17.4354358236	1
26.0831859295	2
27.2295412103	2
21.8974573095	1
18.411283467	1
17.7248916429	1
17.4667318301	1
19.8498444555	1
17.5800264805	1
17.5468407481	1
14.1321931437	1
11.5012695165	1
18.4702666069	1
17.734379229	1
5.81907733659	1
26.35492383	1
19.5863537067	1
18.6234452332	1
17.5048245077	1
16.8695196292	1
17.6236956144	1
17.5800585492	1
17.6011167265	1
33.1685485066	2
22.4132280646	1
26.6564547592	2
21.2560904042	1
17.8405914516	1
20.4490872726	1
17.5991165479	1
25.8310681305	2
17.7537976085	1
17.4577148022	1
25.6650111567	1
17.4555225106	1
17.4549564422	1
42.1346467507	3
39.3095277641	3
38.1483974492	3
37.0488158777	2
35.4644377857	2
33.0095907995	2
17.7598109679	1
17.6846422775	1
9.34603126401	1
6.03489356569	1
17.5244377411	1
36.3156886553	1
26.0600624187	1
17.6354933112	1
37.2147586199	3
24.4622143505	2
20.775588419	1
17.4836723051	1
17.4707198477	1
3.64014441791	1
3.34369026555	1
21.9027337956	1
21.0061921194	1
17.7172030247	1
12.507826345	1
4.65487434631	1
48.2389585163	3
47.9444085946	3
39.7943568147	3
37.7293610733	3
37.6493368427	3
37.4801489181	3
36.8909973577	2
34.333594531	2
31.1960352332	1
20.8522806433	1
30.1964229829	1
24.7980538313	1
20.4111863666	1
20.0160732661	1
20.2617245637	1
17.9734195326	1
19.8272370223	1
28.9415893066	2
30.7357562945	2
28.5043442434	2
21.125837656	1
20.5255970471	1
18.0834346558	1
17.0193916286	1
21.0997674022	1
20.9232851458	1
20.8105250073	1
23.9354536918	1
22.7904546864	1
37.4726414785	2
36.94956868	1
31.1659517507	1
20.449289286	1
20.3412845358	1
20.3334803669	1
20.2775887811	1
19.3994389586	1
20.1855723288	1
19.7564010665	1
26.9105986209	1
22.2468979368	1
20.3905920475	1
16.9410146296	1
16.5191938489	1
11.9576551685	1
10.4325030384	1
10.386474132	1
10.2022379911	1
5.226181915	1
16.5375922746	1
19.7778418096	1
14.8624788785	1
37.7442300624	3
37.0900848218	3
36.9760951709	3
36.8886917988	2
34.747253296	2
21.0008835747	1
20.6481466245	1
18.5051899224	1
11.7384660946	1
6.21834216271	1
34.1479668544	3
23.4604916732	2
22.4839600882	1
11.277440363	1
16.5038156428	1
5.75265600224	1
3.96309577642	1
20.8738552892	1
20.0497601206	1
15.0682696047	1
11.103761002	1
37.1832530669	1
33.513175358	1
18.7288113475	1
6.61680949977	1
56.3738795326	3
34.7905693054	3
29.1140171636	3
28.1721181236	2
26.1947563892	2
25.8425625251	2
24.2203353346	1
24.0751010904	1
20.730325915	1
20.2499427173	1
19.9738684724	1
19.1317453879	1
18.1992026442	1
17.4897653548	1
16.1865365025	1
28.775321044	3
23.3613271579	1
20.0662617491	1
19.6143062249	1
19.0926160146	1
18.9127120695	1
17.4701982458	1
15.8377443069	1
18.1726808357	1
28.1153684214	3
27.4824200572	1
24.123053084	1
22.6193231261	1
21.5118873104	1
16.4756648678	1
20.84458417	1
19.6155975781	1
13.4121384062	1
10.9916079379	1
11.9442256105	1
10.3837980162	1
18.632046319	1
5.57979129733	1
24.1577097724	1
27.1912971044	3
26.225871974	2
26.1166818296	1
22.4814950513	1
20.371784172	1
22.4548853819	1
14.4518717349	1
18.687999042	1
15.5615251602	1
20.9565173205	1
20.849170229	1
19.8465253488	1
49.5454406303	3
38.3780283664	3
37.5968550225	3
37.2663236986	2
36.9065015653	1
20.5541726346	1
18.7274632436	1
18.7152045844	1
12.5380995529	1
4.48690749111	1
33.8593439802	1
18.9413605829	1
37.1113325484	3
36.7900568869	3
23.1800943234	2
21.686966559	1
11.3189426513	1
15.5100361261	1
3.73890173258	1
1.92831991442	1
20.6761458082	1
20.3946137393	1
12.1130221093	1
16.1226090427	1
37.7004824002	1
6.93718062321	1
67.2689147676	3
40.8198312336	3
33.9709698123	3
32.8472119392	3
29.5063645143	3
29.0698665371	3
28.472764305	2
26.2918669869	2
25.633243597	2
24.8636719989	1
24.4889356805	1
19.9249532235	1
22.3682545162	1
22.1815239815	1
21.2269266441	1
20.1245013749	1
20.8963592988	1
22.3203822577	1
25.3560404606	1
20.7835714421	1
19.9490015129	1
21.0179293414	1
20.1488571754	1
14.5444409121	1
14.4823746103	1
13.8452028008	1
11.1729549403	1
19.9441473684	1
8.63691439137	1
29.2338638497	2
20.1164966778	1
21.7746739993	2
28.4534150141	1
22.8627188007	1
22.0651000102	1
18.0357492709	1
21.7460890295	1
21.3867902062	1
20.0979471564	1
15.7688256999	1
26.2617387701	2
25.1193420526	2
23.9198966559	1
19.9548381331	1
21.7875128873	1
15.7890819613	1
20.9059386953	1
20.5348869567	1
20.2172806085	1
21.1334651824	1
20.943903046	1
48.6316687253	3
43.2320780333	3
40.3392963205	2
27.7821608153	1
25.4067790017	1
25.1791428036	1
15.0351175404	1
5.58457233495	1
43.1206679844	3
42.91812737	3
42.7241435813	2
42.3687130589	2
35.4560326811	1
20.5432073778	1
42.1628968611	2
28.5863623367	2
20.0502749902	1
28.0291819143	2
21.0727959512	1
20.9823685431	1
11.8363131923	1
13.6784665247	1
15.739310166	1
7.162579978	1
6.48305433685	1
6.77209373619	1
55.38773318	3
44.9905538009	3
34.3288320276	3
28.757183351	2
26.8247152571	1
26.5373195509	1
21.756296437	1
22.3058969635	1
20.4482202311	1
22.1640895518	1
21.3844362744	1
19.6624570918	1
20.8692409255	1
19.9384907416	2
32.8958281935	3
21.1916480274	1
20.9933750787	1
20.4866134956	1
19.1789822553	1
15.474387651	1
21.016530851	1
19.927657335	1
32.7531662306	3
31.9910360499	2
27.9579635417	1
27.6628493399	1
26.7958600632	1
24.0043197085	1
23.449893944	1
22.595715854	1
13.6336101007	1
8.12638928799	1
12.3753031528	1
11.7956440691	1
5.56026934812	1
29.9840996972	2
28.1024402807	2
23.4450013148	1
27.7743860594	2
27.3506988962	2
26.5879666281	2
25.877563667	1
21.2763112239	1
24.9865516127	1
20.5355550206	1
26.5650885791	2
23.6073388009	2
19.3682580588	2
18.7368725793	2
20.0657701419	1
19.3465625016	1
51.7211248353	3
46.8634788191	3
45.0267214242	2
44.6007787849	2
40.1903829817	2
23.0254809515	1
22.6752088841	1
22.1330784937	1
14.8522075244	1
8.47446280532	1
37.8781644466	1
20.3789550295	1
46.6580144691	3
40.3996638889	3
33.4820492297	2
30.6285290516	1
19.2114656501	1
19.7118085388	1
7.34237664096	1
7.33146849625	1
28.7365322116	1
24.4243487225	1
14.7209057723	1
19.4864222929	1
45.064491201	2
4.57550527965	1
39.4946483614	3
29.7502546463	3
26.9084494063	3
26.8320773822	3
26.7570947014	3
26.4942512055	3
25.7612114284	3
25.5044290299	3
20.097117917	2
19.9761334134	1
17.4611097531	1
19.8801483077	1
18.2401877588	1
17.6105930982	1
16.911818854	1
17.0325520332	1
16.2703407735	1
13.479612233	1
18.2692755018	2
21.0133911827	2
20.8393359975	2
19.1222882606	1
18.7571395752	1
16.4925353123	1
16.6181289719	1
18.2743425093	1
18.1731053386	1
16.7043954859	1
17.5251528216	1
16.9938305911	1
20.9902688531	1
22.8277109311	1
17.0557255939	1
16.5454321776	1
14.7529380626	1
18.8297013813	1
17.7972209661	1
15.3332202208	1
11.5007743435	1
10.741839093	1
11.1983781625	1
10.6402327619	1
5.04860385255	1
21.334284526	1
17.9392993629	1
17.4958105915	1
17.3549688406	1
17.2828579342	1
17.3932315791	1
16.8929835894	1
16.815399007	1
30.5440091628	3
29.5344946608	3
26.9902232863	2
18.0490892447	1
17.0936744	1
16.5348697489	1
12.492893975	1
4.67141096466	1
28.6340321865	3
26.7690736055	1
17.6122234	1
28.1754367168	3
27.7512057589	3
19.8101602259	2
19.0991106046	2
11.0572909284	1
16.5634670088	1
16.4838944027	1
8.84886862128	1
13.2204046473	1
10.7458935808	1
4.3971442172	1
3.4342858839	1
27.422937388	2
27.3390890465	1
4.05884872396	1
61.512186714	3
36.1034313721	3
30.0781419273	3
28.9152831166	3
28.0211624724	3
27.5275566351	3
25.4499333321	2
23.7708309173	1
23.5438952878	1
17.29216764	1
20.8157309653	1
18.1203104789	1
17.7858069748	1
19.6464770446	1
17.6464223509	1
18.1069836477	1
23.7240736762	2
27.9482496593	2
23.4814974019	1
19.7994369011	1
17.3631128814	1
18.0935846234	1
20.7493939383	1
17.5084889726	1
17.3003072916	1
14.7712234187	1
13.8752375313	1
18.5589798702	1
17.3663320991	1
4.98165727502	1
26.3751725446	2
17.3740360062	1
23.4038063725	2
21.3762497109	1
20.7872731441	1
18.6051039784	1
13.08276852	1
22.9047033778	2
17.3932297624	1
17.2891905554	1
19.0105203652	1
18.4706617003	1
18.6874479581	1
27.980474428	1
18.4505778947	1
18.0024842585	1
18.4053955632	1
18.2331108231	1
17.5767829979	1
17.7218025995	1
17.4067890346	1
35.6419196406	3
31.2113027672	3
30.5462448426	2
30.4171585345	2
25.5105713647	2
19.0165210394	1
18.4292283331	1
17.7521214638	1
10.581663294	1
3.66650567463	1
30.3660673208	3
27.8537251748	1
17.4015497042	1
29.3328901353	3
28.1292303685	3
18.4841202272	2
17.5193378462	1
11.8649131268	1
11.4186361219	1
4.81588889547	1
2.98722787231	1
17.6420990964	1
17.2870048856	1
14.1046873085	1
12.7557551209	1
5.167448849	1
45.787905882	3
31.5755131318	3
30.3595468457	3
30.2818712005	3
29.910089693	3
26.4147595382	2
24.8093605835	2
23.3212448606	1
22.4188854192	1
19.0351294382	1
20.9279298588	1
20.4830984249	1
19.6880905524	1
18.90849085	1
18.3191698447	1
16.9221957911	1
30.0323035582	2
20.3852036665	1
20.0509997809	1
18.6137868238	1
17.3677908998	1
17.0988919331	1
18.4692449184	1
16.1825374051	1
29.7867254319	2
29.3931350294	2
25.5943861124	2
21.4895488672	1
21.067935559	1
19.3571947332	1
18.493447486	1
19.2534479343	1
18.743276844	1
18.2019892991	1
12.7341075839	1
12.5990949486	1
11.5253675668	1
10.9074835495	1
6.58787150931	1
22.6844712159	2
22.0608640909	1
20.7572291319	1
20.6398653372	1
16.3794008826	1
13.969580647	1
18.6935778343	1
18.1734618378	1
18.6716486247	1
17.1966608812	1
16.3785241484	1
22.2126737673	1
41.0718186052	3
30.4575422812	3
30.3695238009	2
29.7019760919	2
29.6263814279	2
29.5276372286	1
19.5946181266	1
18.3348123507	1
18.2828981624	1
12.4326182559	1
4.20128632692	1
26.1064134583	1
18.7272024582	1
30.0629726963	2
27.4878592248	3
21.3028128317	2
21.1834057201	1
10.6679002557	1
8.62542811645	1
3.60713523162	1
3.53686653528	1
19.1774783206	1
18.8084195261	1
12.416918656	1
9.43724828743	1
9.14875488296	1
71.8468347605	3
40.6790644668	3
35.4957443781	3
35.1671267227	2
34.3609851395	2
30.9924622063	2
26.3179137861	1
25.5516419555	1
23.4148072539	1
19.2806457448	1
23.1349822349	1
21.4625139503	1
18.4659093972	1
19.7149130425	1
19.3557469759	1
17.4324356874	1
34.6462558058	1
32.1752173548	1
19.2906165513	1
18.3977237559	1
18.3500908509	1
17.8678440749	1
17.6785890859	1
15.6003979409	1
17.9628321237	1
22.1852526839	1
21.6696726801	1
20.0910452638	1
19.6160590495	1
18.7729089308	1
18.7155787457	1
12.6911092908	1
11.6032984926	1
11.14809494	1
10.2030272898	1
5.73614502265	1
17.9163952349	1
34.2770569137	3
34.1102667387	2
17.8791111154	1
21.7512713911	2
21.7133415651	2
20.4905227743	1
20.0491823193	1
